frame,landmark,vector,total_vector
71,hand_0_14,"[-0.03778207302093506, 0.006129026412963867]",0.0014650500065300776
71,hand_0_15,"[-0.03914451599121094, 0.007918864488601685]",0.0015950015469750056
71,hand_0_16,"[-0.04063647985458374, 0.010105818510055542]",0.0017534510627301714
71,hand_0_17,"[-0.03561604022979736, 0.0006733238697052002]",0.001268955686684059
71,hand_0_18,"[-0.0350990891456604, 0.001325368881225586]",0.001233702661526337
71,hand_0_19,"[-0.0341264009475708, 0.0012256205081939697]",0.001166113387264467
71,hand_0_20,"[-0.03337419033050537, 0.0016425251960754395]",0.0011165344692365409
71,hand_1_0,"[-0.03230828046798706, 0.00753098726272583]",0.0011005407559494529
71,hand_1_1,"[-0.038100600242614746, 0.005623221397399902]",0.001483276357731711
71,hand_1_2,"[-0.048383355140686035, -0.0006004273891448975]",0.002341309567719385
71,hand_1_3,"[-0.05515366792678833, -0.006822824478149414]",0.0030884780196380746
71,hand_1_4,"[-0.0640348494052887, -0.01115986704826355]",0.004225004570892921
71,hand_1_5,"[-0.04995141923427582, 0.004967242479324341]",0.0025198177813667844
71,hand_1_6,"[-0.05363309383392334, 0.005077868700027466]",0.0029022935047331444
71,hand_1_7,"[-0.05802442133426666, 0.0027616024017333984]",0.00337445991900176
71,hand_1_8,"[-0.06163609027862549, 0.0018092095851898193]",0.003802280864158014
71,hand_1_9,"[-0.05033436417579651, 0.0062409937381744385]",0.0025724982198216395
71,hand_1_10,"[-0.05619320273399353, 0.008298516273498535]",0.003226541405845218
71,hand_1_11,"[-0.05990946292877197, 0.007514685392379761]",0.003645614244960349
71,hand_1_12,"[-0.062406986951828, 0.0060089826583862305]",0.003930739892994417
71,hand_1_13,"[-0.04846376180648804, 0.008211672306060791]",0.0024161677704981344
71,hand_1_14,"[-0.05399329960346222, 0.01240125298500061]",0.00306906747766722
71,hand_1_15,"[-0.056476905941963196, 0.014005482196807861]",0.0033857944363424597
71,hand_1_16,"[-0.058115795254707336, 0.014161825180053711]",0.003578002950517467
71,hand_1_17,"[-0.04465995728969574, 0.01088610291481018]",0.0021130190217892864
71,hand_1_18,"[-0.04568511247634888, 0.01926058530807495]",0.0024580996483862805
71,hand_1_19,"[-0.045649319887161255, 0.023031651973724365]",0.0026143173987991375
71,hand_1_20,"[-0.04558718204498291, 0.026158660650253296]",0.0027624666938175224
72,pose_0,"[0.0068894922733306885, 0.0008130371570587158]",4.812613320304138e-05
72,pose_1,"[0.008835196495056152, 0.001257568597793579]",7.964217588440903e-05
72,pose_2,"[0.007660627365112305, 0.0014466643333435059]",6.07780493204757e-05
72,pose_3,"[0.006638526916503906, 0.0012508034706115723]",4.5634548943240816e-05
72,pose_4,"[0.004914224147796631, 0.0007612109184265137]",2.472904103711926e-05
72,pose_5,"[0.0032525062561035156, 0.0004459470510482788]",1.0777665718331164e-05
72,pose_6,"[0.005751222372055054, -8.544325828552246e-05]",3.3083859323213005e-05
72,pose_7,"[0.0008650422096252441, 0.00028908252716064453]",8.318667319429096e-07
72,pose_8,"[9.396672248840332e-05, 0.00018832087516784668]",4.4294496959196294e-08
72,pose_9,"[0.005350351333618164, -0.00013440847396850586]",2.864432503102421e-05
72,pose_10,"[0.004530906677246094, 2.7418136596679688e-05]",2.0529867072127672e-05
72,pose_11,"[-0.002584218978881836, -0.0042726099491119385]",2.49333835080634e-05
72,pose_12,"[-0.003941148519515991, -0.0023476779460906982]",2.104424339144373e-05
72,pose_13,"[0.0032457709312438965, -0.010352075099945068]",0.00011770048781301057
72,pose_14,"[0.002001345157623291, 0.0030153393745422363]",1.309765398360696e-05
72,pose_15,"[-0.00986391305923462, -0.0001933574676513672]",9.733416795043581e-05
72,pose_16,"[-0.02532133460044861, 0.0016200542449951172]",0.0006437945617046026
72,pose_17,"[-0.005950272083282471, 0.005054295063018799]",6.095163644914692e-05
72,pose_18,"[-0.039354875683784485, -0.01015213131904602]",0.0016518720104052864
72,pose_19,"[-0.005998373031616211, 0.005881398916244507]",7.057133223842271e-05
72,pose_20,"[-0.029433906078338623, -0.005897253751754761]",0.0009011324288410449
72,pose_21,"[-0.007404327392578125, 0.003836691379547119]",6.954426487837395e-05
72,pose_22,"[-0.025355607271194458, -0.005794823169708252]",0.0006764867956592369
72,pose_23,"[0.0011154413223266602, -0.001425027847290039]",3.274913709105931e-06
72,pose_24,"[0.0015296638011932373, -0.0007501840591430664]",2.9026474672733116e-06
72,pose_25,"[-0.003178417682647705, -0.0003377199172973633]",1.0216393707906946e-05
72,pose_26,"[0.0015453994274139404, -0.002697587013244629]",9.665235084277413e-06
72,pose_27,"[-0.006960809230804443, -0.0013642311096191406]",5.031399166810502e-05
72,pose_28,"[-0.0004611015319824219, -0.0038477182388305664]",1.5017550268225932e-05
72,pose_29,"[-0.009096860885620117, -0.0017077922821044922]",8.566943245114089e-05
72,pose_30,"[-0.002324700355529785, -0.0041692256927490234]",2.2786674620078884e-05
72,pose_31,"[-0.0023813843727111816, -0.0006909370422363281]",6.1483855269273135e-06
72,pose_32,"[-0.0003128647804260254, -0.004464626312255859]",2.003077247891838e-05
72,hand_0_0,"[-0.018081247806549072, 0.0007093548774719238]",0.00032743470658402885
72,hand_0_1,"[-0.018334925174713135, 0.004208505153656006]",0.00035388099679067864
72,hand_0_2,"[-0.019005000591278076, 0.004931807518005371]",0.0003855127728691343
72,hand_0_3,"[-0.018159925937652588, 0.005701184272766113]",0.0003622864121730629
72,hand_0_4,"[-0.01632136106491089, 0.009190797805786133]",0.0003508575913180323
72,hand_0_5,"[-0.015220284461975098, 0.00794270634651184]",0.00029474364321036006
72,hand_0_6,"[-0.01853710412979126, 0.0066117942333221436]",0.00038734005250251613
72,hand_0_7,"[-0.021479666233062744, 0.008032619953155518]",0.000525899044795608
72,hand_0_8,"[-0.023356735706329346, 0.009783506393432617]",0.0006412541002056571
72,hand_0_9,"[-0.015772223472595215, 0.0075543224811553955]",0.00030583082141877327
72,hand_0_10,"[-0.019283950328826904, 0.006770431995391846]",0.0004177094896888889
72,hand_0_11,"[-0.02144789695739746, 0.006937116384506226]",0.000508135867627324
72,hand_0_12,"[-0.02257239818572998, 0.0065295398235321045]",0.0005521480501622378
72,hand_0_13,"[-0.016678571701049805, 0.006632447242736816]",0.0003221641104147466
72,hand_0_14,"[-0.019302845001220703, 0.005781769752502441]",0.00040602868661210323
72,hand_0_15,"[-0.022470831871032715, 0.004544198513031006]",0.0005255880251020528
72,hand_0_16,"[-0.02551257610321045, 0.0035452544689178467]",0.0006634603686714868
72,hand_0_17,"[-0.0186195969581604, 0.0050261616706848145]",0.0003719516920241972
72,hand_0_18,"[-0.02315884828567505, 0.002990037202835083]",0.000545272576393252
72,hand_0_19,"[-0.0266801118850708, 0.0020468831062316895]",0.0007160181006504729
72,hand_0_20,"[-0.030393123626708984, 0.0015654265880584717]",0.0009261925241910163
72,hand_1_0,"[-0.030659854412078857, 0.007078051567077637]",0.0009901254865560816
72,hand_1_1,"[-0.02812884747982025, 0.0016408562660217285]",0.0007939244698287329
72,hand_1_2,"[-0.026700258255004883, -0.0005611777305603027]",0.0007132187113292332
72,hand_1_3,"[-0.028323650360107422, -0.0031430423259735107]",0.0008121078847844743
72,hand_1_4,"[-0.028645634651184082, -0.007482588291168213]",0.0008765615121042458
72,hand_1_5,"[-0.0310601145029068, 0.007174193859100342]",0.0010161997704616343
72,hand_1_6,"[-0.041482359170913696, 0.007324397563934326]",0.0017744329220592547
72,hand_1_7,"[-0.0468134731054306, 0.008532732725143433]",0.002264308791951608
72,hand_1_8,"[-0.0522131621837616, 0.008058309555053711]",0.002791150658112862
72,hand_1_9,"[-0.033175528049468994, 0.011277973651885986]",0.0012278083510537385
72,hand_1_10,"[-0.04260587692260742, 0.011601090431213379]",0.0019498460475375623
72,hand_1_11,"[-0.049132198095321655, 0.013798266649246216]",0.0026043650522016293
72,hand_1_12,"[-0.05449404567480087, 0.014341264963150024]",0.003175272894750558
72,hand_1_13,"[-0.034249305725097656, 0.01619821786880493]",0.0014353972047764785
72,hand_1_14,"[-0.03896515816450119, 0.01699391007423401]",0.001807076530395746
72,hand_1_15,"[-0.04173268377780914, 0.01848796010017395]",0.0020834215639642384
72,hand_1_16,"[-0.04349176585674286, 0.018248140811920166]",0.0022245283404294103
72,hand_1_17,"[-0.035165682435035706, 0.020676732063293457]",0.0016641524699390065
72,hand_1_18,"[-0.03885453939437866, 0.02152279019355774]",0.0019729057292652286
72,hand_1_19,"[-0.03957819938659668, 0.023235321044921875]",0.002106314010745791
72,hand_1_20,"[-0.039257943630218506, 0.02401718497276306]",0.0021180113120893296
73,pose_0,"[0.0017010271549224854, 0.0006347149610519409]",3.296356463566852e-06
73,pose_1,"[0.005124926567077637, 0.000616803765296936]",2.6645319202822648e-05
73,pose_2,"[0.004566967487335205, 0.0004775524139404297]",2.1085248338437168e-05
73,pose_3,"[0.005391359329223633, 0.00044046342372894287]",2.9260763444449722e-05
73,pose_4,"[0.005970090627670288, 0.0002559870481491089]",3.570751147141671e-05
73,pose_5,"[0.004978179931640625, 0.00014384090900421143]",2.4802965638892616e-05
73,pose_6,"[0.0041488707065582275, -0.000181540846824646]",1.7246085218802776e-05
73,pose_7,"[0.005196928977966309, 0.00021542608737945557]",2.705447920114956e-05
73,pose_8,"[0.004329800605773926, -0.0009268820285797119]",1.9606283580664297e-05
73,pose_9,"[0.0028160810470581055, -3.3676624298095703e-06]",7.930323804750117e-06
73,pose_10,"[0.004055410623550415, 0.0011684000492095947]",1.781151400059855e-05
73,pose_11,"[0.00042819976806640625, 0.0012108683586120605]",1.6495572232599898e-06
73,pose_12,"[0.000999152660369873, -0.0020463168621063232]",5.185718738864864e-06
73,pose_13,"[0.001183152198791504, -0.001366257667541504]",3.266509139621121e-06
73,pose_14,"[-0.00023496150970458984, 0.00407487154006958]",1.665978497911169e-05
73,pose_15,"[-0.010093927383422852, -0.0006448626518249512]",0.0001023032178615324
73,pose_16,"[-0.0006833672523498535, 0.0034555792808532715]",1.2408018967846601e-05
73,pose_17,"[-0.0074686408042907715, -0.00039649009704589844]",5.593779986057257e-05
73,pose_18,"[-0.0012971162796020508, 0.003234684467315674]",1.214569424590195e-05
73,pose_19,"[-0.011659204959869385, 0.00031769275665283203]",0.00013603798898387254
73,pose_20,"[-0.0006112158298492432, 0.0055999755859375]",3.1733311353754345e-05
73,pose_21,"[-0.01234591007232666, 0.00030875205993652344]",0.00015251682334849193
73,pose_22,"[0.00147169828414917, 0.005248934030532837]",2.9717204296453303e-05
73,pose_23,"[0.00028973817825317383, -0.00045496225357055664]",2.909388641114674e-07
73,pose_24,"[-0.0002485513687133789, -0.0003368854522705078]",1.7526959084079863e-07
73,pose_25,"[-0.006540477275848389, -0.0003770589828491211]",4.292001647243637e-05
73,pose_26,"[-0.005631178617477417, -0.0017268657684326172]",3.469223800411925e-05
73,pose_27,"[-0.009338855743408203, -0.0003333091735839844]",8.732532160138362e-05
73,pose_28,"[-0.0077950358390808105, -0.002630949020385742]",6.768447648042297e-05
73,pose_29,"[-0.010165035724639893, -0.00037992000579833984]",0.00010347229049401108
73,pose_30,"[-0.008434206247329712, -0.0027801990509033203]",7.886534178513926e-05
73,pose_31,"[-0.009042799472808838, -0.00032210350036621094]",8.187597297037996e-05
73,pose_32,"[-0.00796210765838623, -0.002978205680847168]",7.2264867441163e-05
73,hand_0_0,"[-0.008654952049255371, 0.0010859966278076172]",7.608758365051926e-05
73,hand_0_1,"[-0.005544304847717285, 5.835294723510742e-05]",3.074272131087241e-05
73,hand_0_2,"[-0.003022134304046631, -5.543231964111328e-05]",9.136368493756208e-06
73,hand_0_3,"[-0.002475559711456299, -0.0002536177635192871]",6.1927178549581186e-06
73,hand_0_4,"[-0.003229856491088867, -0.0034431815147399902]",2.2287471896476063e-05
73,hand_0_5,"[-0.00453639030456543, -0.002844095230102539]",2.8667714673247247e-05
73,hand_0_6,"[-0.000589907169342041, -0.0032308101654052734]",1.078612479332719e-05
73,hand_0_7,"[0.0025349855422973633, -0.0043731629848480225]",2.5550706191701522e-05
73,hand_0_8,"[0.004495859146118164, -0.006301969289779663]",5.992756639106034e-05
73,hand_0_9,"[-0.003743588924407959, -0.002526581287384033]",2.0398071036709098e-05
73,hand_0_10,"[0.00011771917343139648, -0.002682209014892578]",7.208103003364386e-06
73,hand_0_11,"[0.0014590024948120117, -0.003061652183532715]",1.1502402372798315e-05
73,hand_0_12,"[0.0017966628074645996, -0.003912836313247681]",1.853828525799628e-05
73,hand_0_13,"[-0.003104090690612793, -0.002412080764770508]",1.5453512631324884e-05
73,hand_0_14,"[-0.000385284423828125, -0.002494990825653076]",6.373423307337589e-06
73,hand_0_15,"[0.0014721155166625977, -0.001530677080154419]",4.510096418108844e-06
73,hand_0_16,"[0.002692878246307373, -0.0006500482559204102]",7.67415598446064e-06
73,hand_0_17,"[-0.0019061565399169922, -0.001798778772354126]",6.869037826540136e-06
73,hand_0_18,"[-6.258487701416016e-06, -0.001323014497756958]",1.7504065299434046e-06
73,hand_0_19,"[0.0007606148719787598, -0.0007173418998718262]",1.0931143847869862e-06
73,hand_0_20,"[0.0009933114051818848, 0.0001386106014251709]",1.005880446491858e-06
73,hand_1_0,"[-0.0018997937440872192, 0.0038431882858276367]",1.8379312470395703e-05
73,hand_1_1,"[-0.0022642165422439575, 0.003940582275390625]",2.065486521929394e-05
73,hand_1_2,"[-4.696846008300781e-05, 0.0042070746421813965]",1.7701683081128294e-05
73,hand_1_3,"[0.0007598996162414551, 0.004710257053375244]",2.2763968935635148e-05
73,hand_1_4,"[0.0006327331066131592, 0.004105925559997559]",1.7258975888445605e-05
73,hand_1_5,"[-0.0009579360485076904, 0.0058113932609558105]",3.468993310651314e-05
73,hand_1_6,"[0.002193138003349304, 0.00435030460357666]",2.3735004445635255e-05
73,hand_1_7,"[0.0024777352809906006, 0.004071265459060669]",2.271437456080605e-05
73,hand_1_8,"[0.003077402710914612, 0.004585176706314087]",3.04942528732699e-05
73,hand_1_9,"[-0.001645892858505249, 0.0056358277797698975]",3.447151806490467e-05
73,hand_1_10,"[0.0016184300184249878, 0.004745960235595703]",2.5143454282394728e-05
73,hand_1_11,"[0.0012210160493850708, 0.0045385658740997314]",2.2089460386398585e-05
73,hand_1_12,"[0.0008319169282913208, 0.005968332290649414]",3.631307610718615e-05
73,hand_1_13,"[-0.0020282119512557983, 0.0057745277881622314]",3.7458814895474646e-05
73,hand_1_14,"[0.0008925125002861023, 0.00426754355430603]",1.9008506551065896e-05
73,hand_1_15,"[-9.122490882873535e-05, 0.004826337099075317]",2.330185177790156e-05
73,hand_1_16,"[-0.0011343508958816528, 0.006813168525695801]",4.77060173145194e-05
73,hand_1_17,"[-0.0022632479667663574, 0.00572928786277771]",3.794703077364403e-05
73,hand_1_18,"[0.0012304037809371948, 0.004339367151260376]",2.0344000737582135e-05
73,hand_1_19,"[-0.0002301037311553955, 0.004468828439712524]",2.002337535067511e-05
73,hand_1_20,"[-0.0027713552117347717, 0.005911320447921753]",4.2624119147627315e-05
74,pose_0,"[0.0028065741062164307, -0.0004342496395111084]",8.065430963100084e-06
74,pose_1,"[0.003369152545928955, -0.00031769275665283203]",1.1452117565369235e-05
74,pose_2,"[0.0029949545860290527, -0.0003328472375869751]",9.080540255945735e-06
74,pose_3,"[0.0034459829330444336, -0.0001773238182067871]",1.1906242111336951e-05
74,pose_4,"[0.0033171772956848145, -0.0004582703113555908]",1.1213676889276769e-05
74,pose_5,"[0.0032119452953338623, -0.0007358342409133911]",1.0858044610317918e-05
74,pose_6,"[0.002860158681869507, -0.0007749497890472412]",8.781054861017878e-06
74,pose_7,"[0.0037583112716674805, 4.202127456665039e-05]",1.412666940225904e-05
74,pose_8,"[0.003995776176452637, -0.0011500716209411621]",1.7288891985600685e-05
74,pose_9,"[0.0021864771842956543, -0.0010700225830078125]",5.925630805592164e-06
74,pose_10,"[0.0025378763675689697, -9.778141975402832e-05]",6.450377663114182e-06
74,pose_11,"[0.0019344091415405273, 0.0007538497447967529]",4.3102281646056895e-06
74,pose_12,"[0.0007054805755615234, -0.001533210277557373]",2.8484365977021753e-06
74,pose_13,"[-0.0014217495918273926, 0.002971649169921875]",1.0852070690958726e-05
74,pose_14,"[0.0007202625274658203, -0.002865016460418701]",8.727097426941555e-06
74,pose_15,"[-0.002557694911956787, -0.0004831552505493164]",6.77524225878301e-06
74,pose_16,"[0.010442003607749939, 0.005584359169006348]",0.000140220506672728
74,pose_17,"[0.0007224082946777344, -0.0034937262535095215]",1.272799687868087e-05
74,pose_18,"[0.018238753080368042, 0.008961021900177002]",0.0004129520274220866
74,pose_19,"[-0.0016017556190490723, -0.0036036670207977295]",1.555203705994046e-05
74,pose_20,"[0.014871090650558472, 0.008329898118972778]",0.0002905365398095938
74,pose_21,"[-0.004499673843383789, -0.002560853958129883]",2.6805037691701727e-05
74,pose_22,"[0.012515321373939514, 0.007109403610229492]",0.00020717688878613139
74,pose_23,"[-0.0017527937889099121, 0.0011885762214660645]",4.484999500675713e-06
74,pose_24,"[-0.0006036758422851562, -0.00037932395935058594]",5.083111886960978e-07
74,pose_25,"[-0.003182709217071533, -0.00029027462005615234]",1.0213897315480835e-05
74,pose_26,"[-0.0031297504901885986, -0.001605987548828125]",1.2374534137826743e-05
74,pose_27,"[-0.006447017192840576, -0.0005042552947998047]",4.181830408711562e-05
74,pose_28,"[-0.006465941667556763, -0.0019690990447998047]",4.568575269647823e-05
74,pose_29,"[-0.007070600986480713, -0.00026488304138183594]",5.006356133563372e-05
74,pose_30,"[-0.006851166486740112, -0.0012824535369873047]",4.85831693035621e-05
74,pose_31,"[-0.006981194019317627, -0.0008857250213623047]",4.952157874882346e-05
74,pose_32,"[-0.008165717124938965, -0.0024650096893310547]",7.275520893301746e-05
74,hand_0_0,"[0.009366273880004883, -0.0020017027854919434]",9.173390043670793e-05
74,hand_0_1,"[0.007971763610839844, -0.007677555084228516]",0.00012249386713847343
74,hand_0_2,"[0.012245416641235352, -0.010767757892608643]",0.0002658948387512794
74,hand_0_3,"[0.014803409576416016, -0.013086497783660889]",0.00039039735932888675
74,hand_0_4,"[0.017237842082977295, -0.01515740156173706]",0.0005268900217814121
74,hand_0_5,"[0.019696950912475586, -0.014232367277145386]",0.0005905301535600316
74,hand_0_6,"[0.02194422483444214, -0.019190460443496704]",0.0008498227756179588
74,hand_0_7,"[0.022271275520324707, -0.02338317036628723]",0.0010427823696810279
74,hand_0_8,"[0.02350461483001709, -0.02722296118736267]",0.0012935565341161137
74,hand_0_9,"[0.020360350608825684, -0.01019066572189331]",0.0005183935447696797
74,hand_0_10,"[0.023353934288024902, -0.011199325323104858]",0.0006708311344221229
74,hand_0_11,"[0.025682151317596436, -0.012881755828857422]",0.0008255125295342225
74,hand_0_12,"[0.02829134464263916, -0.01425960659980774]",0.001003736562069868
74,hand_0_13,"[0.01949697732925415, -0.0067642927169799805]",0.0004258877809384387
74,hand_0_14,"[0.021197736263275146, -0.006766855716705322]",0.0004951343589780777
74,hand_0_15,"[0.021234571933746338, -0.008783578872680664]",0.0005280583030220498
74,hand_0_16,"[0.022168099880218506, -0.010503530502319336]",0.0006017488053124964
74,hand_0_17,"[0.018491387367248535, -0.003942221403121948]",0.0003574725163568715
74,hand_0_18,"[0.019736409187316895, -0.004857391119003296]",0.0004131200960921788
74,hand_0_19,"[0.019447147846221924, -0.006049901247024536]",0.00041479286445156305
74,hand_0_20,"[0.019779622554779053, -0.007201939821243286]",0.000443101405598334
74,hand_1_0,"[0.03132154047489166, 0.0067795515060424805]",0.0010270012163433595
74,hand_1_1,"[0.03144964575767517, 0.00948876142501831]",0.0010791168116641714
74,hand_1_2,"[0.032111287117004395, 0.010573506355285645]",0.0011429337969559583
74,hand_1_3,"[0.03453022241592407, 0.013170003890991211]",0.001365785262581909
74,hand_1_4,"[0.035786837339401245, 0.01570722460746765]",0.0015274146316262005
74,hand_1_5,"[0.03721143305301666, 0.004265785217285156]",0.0014028876733791495
74,hand_1_6,"[0.04263879358768463, 0.003715723752975464]",0.001831873321621602
74,hand_1_7,"[0.04416057467460632, 0.0036393702030181885]",0.001963401371066098
74,hand_1_8,"[0.04370594024658203, 0.0036512017250061035]",0.0019235404868744865
74,hand_1_9,"[0.03735184669494629, 0.002548307180404663]",0.001401654321008472
74,hand_1_10,"[0.04125174880027771, 0.0007962882518768311]",0.0017023408540612905
74,hand_1_11,"[0.041639432311058044, 0.0004576444625854492]",0.0017340517616413198
74,hand_1_12,"[0.03981737047433853, 0.0008987188339233398]",0.0015862306870331744
74,hand_1_13,"[0.0362507700920105, 0.0010032057762145996]",0.0013151247540932332
74,hand_1_14,"[0.036989688873291016, -0.0016671419143676758]",0.0013710164451055107
74,hand_1_15,"[0.0370001345872879, -0.002757549285888672]",0.0013766140375415237
74,hand_1_16,"[0.03514358401298523, -0.00351598858833313]",0.0012474336730310398
74,hand_1_17,"[0.03509096801280975, 0.0010354816913604736]",0.00123244825840918
74,hand_1_18,"[0.03331618010997772, -0.0016115307807922363]",0.001112564888577916
74,hand_1_19,"[0.032146044075489044, -0.002986013889312744]",0.001042284428650453
74,hand_1_20,"[0.03065502643585205, -0.003619164228439331]",0.000952828995495203
75,pose_0,"[0.009715527296066284, 0.0015044808387756348]",9.665493323485208e-05
75,pose_1,"[0.009290993213653564, 0.0006389617919921875]",8.673082706778246e-05
75,pose_2,"[0.0064806342124938965, 0.0007649809122085571]",4.258381559218982e-05
75,pose_3,"[0.0032515525817871094, 0.0008294135332107544]",1.1260521001199564e-05
75,pose_4,"[0.004551589488983154, 0.00022171437740325928]",2.0766124141369247e-05
75,pose_5,"[0.0031721293926239014, -7.775425910949707e-05]",1.0068450608358148e-05
75,pose_6,"[0.0026286840438842773, -0.00047722458839416504]",7.137723110339778e-06
75,pose_7,"[0.0029573440551757812, 0.0001318901777267456]",8.763278879664327e-06
75,pose_8,"[0.0038013756275177, -0.0008754134178161621]",1.5216805313578163e-05
75,pose_9,"[0.004471480846405029, 0.00012001395225524902]",2.0008544308502962e-05
75,pose_10,"[0.007880240678787231, 0.0005320906639099121]",6.238131363023314e-05
75,pose_11,"[0.006631791591644287, 0.004014164209365845]",6.0094174014757584e-05
75,pose_12,"[0.00406685471534729, -0.0007461607456207275]",1.7096063134047768e-05
75,pose_13,"[-0.002017796039581299, 0.011527001857757568]",0.0001369432726860964
75,pose_14,"[0.0015587657690048218, -0.004802584648132324]",2.5494570025097474e-05
75,pose_15,"[0.0009743571281433105, 0.007379353046417236]",5.5404223196831026e-05
75,pose_16,"[0.01780657470226288, 0.015798211097717285]",0.0005666575765153059
75,pose_17,"[0.004634261131286621, -0.00024884939193725586]",2.1538302252821495e-05
75,pose_18,"[0.030931740999221802, 0.02804073691368103]",0.001743055527905213
75,pose_19,"[0.005430996417999268, -0.000628352165222168]",2.9890548535860262e-05
75,pose_20,"[0.03643670678138733, 0.0291614830493927]",0.002178025694712815
75,pose_21,"[0.007726490497589111, 0.0018726587295532227]",6.320550612670672e-05
75,pose_22,"[0.03363214433193207, 0.024810820817947388]",0.0017466979620242018
75,pose_23,"[-0.002434074878692627, 0.003612816333770752]",1.8977162376643264e-05
75,pose_24,"[-0.00035250186920166016, -0.0003412961959838867]",2.4074066118373594e-07
75,pose_25,"[-0.015102088451385498, 0.0010313987731933594]",0.000229136859022816
75,pose_26,"[-0.00395771861076355, -0.0010895729064941406]",1.6850705720550252e-05
75,pose_27,"[-0.013151168823242188, -6.318092346191406e-05]",0.0001729572332465068
75,pose_28,"[-0.003664076328277588, -0.0005909204483032227]",1.3774642315667052e-05
75,pose_29,"[-0.015643656253814697, -0.00045287609100341797]",0.0002449290777413182
75,pose_30,"[-0.004164457321166992, -0.0037555694580078125]",3.1447006733742455e-05
75,pose_31,"[-0.008978188037872314, -0.00043487548828125]",8.079697713370138e-05
75,pose_32,"[-0.00445324182510376, -0.0024421215057373047]",2.5795320201638106e-05
75,hand_0_0,"[0.011370539665222168, -0.0016750097274780273]",0.00013209482986553667
75,hand_0_1,"[0.008394300937652588, -0.0120772123336792]",0.00021632334598464809
75,hand_0_2,"[0.010066866874694824, -0.026620805263519287]",0.0008100090815510441
75,hand_0_3,"[0.017563343048095703, -0.03644686937332153]",0.0016368453061410548
75,hand_0_4,"[0.03388494253158569, -0.03419634699821472]",0.002317579478391174
75,hand_0_5,"[0.03390449285507202, -0.023337066173553467]",0.0016941332933484432
75,hand_0_6,"[0.04402881860733032, -0.0323907732963562]",0.002987699062693139
75,hand_0_7,"[0.05022090673446655, -0.03987002372741699]",0.004111758265256782
75,hand_0_8,"[0.0546875, -0.0455109179019928]",0.0050619663045319285
75,hand_0_9,"[0.03816401958465576, -0.017124265432357788]",0.0017497328574558324
75,hand_0_10,"[0.04737293720245361, -0.020483434200286865]",0.002663766255825095
75,hand_0_11,"[0.05095016956329346, -0.02421480417251587]",0.003182276519641647
75,hand_0_12,"[0.05267244577407837, -0.028413385152816772]",0.003581706999665535
75,hand_0_13,"[0.03902095556259155, -0.010676920413970947]",0.0016366316025440142
75,hand_0_14,"[0.04795438051223755, -0.011090278625488281]",0.0024226168903034306
75,hand_0_15,"[0.05061107873916626, -0.013067930936813354]",0.0027322521101114106
75,hand_0_16,"[0.052313029766082764, -0.015184760093688965]",0.00296723002240995
75,hand_0_17,"[0.037006914615631104, -0.004363685846328735]",0.0013885534835340607
75,hand_0_18,"[0.04346144199371338, -0.001951456069946289]",0.001892705120965843
75,hand_0_19,"[0.04664117097854614, -0.00031003355979919434]",0.0021754949510581767
75,hand_0_20,"[0.04898643493652344, 0.0009352564811706543]",0.0024005455124758157
75,hand_1_0,"[0.02890893816947937, 0.020502924919128418]",0.0012560966363261983
75,hand_1_1,"[0.042272478342056274, 0.026726961135864258]",0.0025012928767376152
75,hand_1_2,"[0.05415588617324829, 0.030180394649505615]",0.0038437162284097326
75,hand_1_3,"[0.06300854682922363, 0.036459892988204956]",0.005299400770241824
75,hand_1_4,"[0.07624053955078125, 0.04984074831008911]",0.00829672006310389
75,hand_1_5,"[0.054834797978401184, 0.015129685401916504]",0.003235762449693036
75,hand_1_6,"[0.06395629048347473, 0.01466706395149231]",0.004305529857363766
75,hand_1_7,"[0.07220759987831116, 0.013905078172683716]",0.0054072886791747266
75,hand_1_8,"[0.08176986873149872, 0.01304367184638977]",0.006856448807602833
75,hand_1_9,"[0.0569036602973938, 0.010588616132736206]",0.0033501453468476328
75,hand_1_10,"[0.06863224506378174, 0.008651047945022583]",0.004785225693042072
75,hand_1_11,"[0.08000896871089935, 0.005938500165939331]",0.006436700858402533
75,hand_1_12,"[0.09209929406642914, 0.004014343023300171]",0.008498394917443308
75,hand_1_13,"[0.05607303977012634, 0.005985230207443237]",0.0031800087696982615
75,hand_1_14,"[0.06527984142303467, 0.0018422901630401611]",0.0042648517292613874
75,hand_1_15,"[0.07245001196861267, -0.003285527229309082]",0.005259798923426651
75,hand_1_16,"[0.07927852869033813, -0.005916118621826172]",0.006320085570852285
75,hand_1_17,"[0.052543461322784424, 0.0008814334869384766]",0.002761592252770839
75,hand_1_18,"[0.05975380539894104, -0.006094157695770264]",0.0036076560176754313
75,hand_1_19,"[0.06410019844770432, -0.010562688112258911]",0.00422040582119193
75,hand_1_20,"[0.06767355650663376, -0.013647079467773438]",0.004765953028256276
76,pose_0,"[0.010400176048278809, 0.0035328567028045654]",0.00012064473831774336
76,pose_1,"[0.01318579912185669, 0.001373976469039917]",0.00017575310981943204
76,pose_2,"[0.010602056980133057, 0.001498490571975708]",0.00011464908620428815
76,pose_3,"[0.010741174221038818, 0.0013620108366012573]",0.00011722789716572812
76,pose_4,"[0.012654215097427368, 0.0018695294857025146]",0.00016362430022986985
76,pose_5,"[0.009917199611663818, 0.0018347948789596558]",0.00010171732038544157
